"Date","Hostname","Uptime","Event","IN","OUT","OUT","OUT","OUT","OUT","OUT","OUT","OUT","OUT","OUT","OUT","OUT"
"Sep 24 04:03:17","Server","134964.627711","134964.627711","","eth0","192.168.1.28","192.168.1.68","65","0x00","0x00","64","38149","DF","UDP","7239","53"
"Sep 24 04:03:17","Server","134964.627728","134964.627728","","eth0","192.168.1.28","192.168.1.68","63","0x00","0x00","64","38150","DF","UDP","54609","53"
"Sep 24 04:03:17","Server","134964.627743","134964.627743","","eth0","192.168.1.28","192.168.1.68","63","0x00","0x00","64","38151","DF","UDP","57862","53"
"Sep 24 04:07:11","Server","135198.580003","135198.580003","","eth0","192.168.1.28","192.168.1.255","258","0x00","0x00","64","40298","DF","UDP","138","138"
"Sep 24 04:07:11","Server","135198.580112","135198.580112","","eth0","192.168.1.28","192.168.1.255","235","0x00","0x00","64","40299","DF","UDP","138","138"
"Sep 24 04:07:11","Server","135198.580263","135198.580263","","docker0","172.17.42.1","172.17.255.255","258","0x00","0x00","64","9492","DF","UDP","138","138"
"Sep 24 04:07:11","Server","135198.580316","135198.580316","","docker0","172.17.42.1","172.17.255.255","235","0x00","0x00","64","9493","DF","UDP","138","138"
"Sep 24 04:19:13","Server","135920.510610","135920.510610","","eth0","192.168.1.28","192.168.1.255","258","0x00","0x00","64","33833","DF","UDP","138","138"
"Sep 24 04:19:13","Server","135920.510712","135920.510712","","eth0","192.168.1.28","192.168.1.255","235","0x00","0x00","64","33834","DF","UDP","138","138"
"Sep 24 04:19:13","Server","135920.510824","135920.510824","","docker0","172.17.42.1","172.17.255.255","258","0x00","0x00","64","44557","DF","UDP","138","138"
"Sep 24 04:19:13","Server","135920.510872","135920.510872","","docker0","172.17.42.1","172.17.255.255","235","0x00","0x00","64","44558","DF","UDP","138","138"
"Sep 24 04:31:15","Server","136642.495405","136642.495405","","eth0","192.168.1.28","192.168.1.255","258","0x00","0x00","64","55770","DF","UDP","138","138"
"Sep 24 04:31:15","Server","136642.495521","136642.495521","","eth0","192.168.1.28","192.168.1.255","235","0x00","0x00","64","55771","DF","UDP","138","138"
"Sep 24 04:31:15","Server","136642.495649","136642.495649","","docker0","172.17.42.1","172.17.255.255","258","0x00","0x00","64","34944","DF","UDP","138","138"
"Sep 24 04:31:15","Server","136642.495704","136642.495704","","docker0","172.17.42.1","172.17.255.255","235","0x00","0x00","64","34945","DF","UDP","138","138"
"Sep 24 04:33:17","Server","136763.724335","136763.724335","","eth0","192.168.1.28","192.168.1.68","68","0x00","0x00","64","14848","DF","UDP","22991","53"
"Sep 24 04:33:17","Server","136763.724380","136763.724380","","eth0","192.168.1.28","192.168.1.68","68","0x00","0x00","64","14849","DF","UDP","40353","53"
"Sep 24 04:33:17","Server","136763.724414","136763.724414","","eth0","192.168.1.28","192.168.1.68","64","0x00","0x00","64","14850","DF","UDP","10669","53"
"Sep 24 04:33:17","Server","136763.724443","136763.724443","","eth0","192.168.1.28","192.168.1.68","64","0x00","0x00","64","14851","DF","UDP","31093","53"
"Sep 24 04:33:17","Server","136763.724914","136763.724914","","eth0","192.168.1.28","192.168.1.68","65","0x00","0x00","64","14852","DF","UDP","56559","53"
"Sep 24 04:33:17","Server","136763.724958","136763.724958","","eth0","192.168.1.28","192.168.1.68","60","0x00","0x00","64","14853","DF","UDP","47046","53"
"Sep 24 04:33:17","Server","136763.724988","136763.724988","","eth0","192.168.1.28","192.168.1.68","60","0x00","0x00","64","14854","DF","UDP","27637","53"
"Sep 24 04:33:17","Server","136763.725089","136763.725089","","eth0","192.168.1.28","192.168.1.68","65","0x00","0x00","64","14855","DF","UDP","52188","53"
"Sep 24 04:33:17","Server","136763.725464","136763.725464","","eth0","192.168.1.28","192.168.1.68","65","0x00","0x00","64","14856","DF","UDP","11874","53"
"Sep 24 04:33:17","Server","136763.725509","136763.725509","","eth0","192.168.1.28","192.168.1.68","65","0x00","0x00","64","14857","DF","UDP","38022","53"
"Sep 24 04:33:17","Server","136763.725977","136763.725977","","eth0","192.168.1.28","192.168.1.68","63","0x00","0x00","64","14858","DF","UDP","48748","53"
"Sep 24 04:33:17","Server","136763.725998","136763.725998","","eth0","192.168.1.28","192.168.1.68","63","0x00","0x00","64","14859","DF","UDP","43547","53"
"Sep 24 04:37:01","Server","136988.043406","136988.043406","","eth0","192.168.1.28","192.168.1.68","328","0x00","0x00","64","46704","DF","UDP","68","67"
"Sep 24 04:41:32","Server","137258.294128","137258.294128","","docker0","172.17.42.1","224.0.0.251","73","0x00","0x00","255","20502","DF","UDP","5353","5353"
"Sep 24 04:41:32","Server","137258.294464","137258.294464","","eth0","192.168.1.28","224.0.0.251","73","0x00","0x00","255","34725","DF","UDP","5353","5353"
"Sep 24 04:43:16","Server","137363.159979","137363.159979","","eth0","192.168.1.28","192.168.1.255","258","0x00","0x00","64","2367","DF","UDP","138","138"
"Sep 24 04:43:16","Server","137363.160117","137363.160117","","eth0","192.168.1.28","192.168.1.255","235","0x00","0x00","64","2368","DF","UDP","138","138"
"Sep 24 04:43:16","Server","137363.160271","137363.160271","","docker0","172.17.42.1","172.17.255.255","258","0x00","0x00","64","45418","DF","UDP","138","138"
"Sep 24 04:43:16","Server","137363.160323","137363.160323","","docker0","172.17.42.1","172.17.255.255","235","0x00","0x00","64","45419","DF","UDP","138","138"
"Sep 24 04:55:25","Server","138091.383304","138091.383304","","eth0","192.168.1.28","192.168.1.255","258","0x00","0x00","64","62898","DF","UDP","138","138"
"Sep 24 04:55:25","Server","138091.383411","138091.383411","","eth0","192.168.1.28","192.168.1.255","235","0x00","0x00","64","62899","DF","UDP","138","138"
"Sep 24 04:55:25","Server","138091.383583","138091.383583","","docker0","172.17.42.1","172.17.255.255","258","0x00","0x00","64","10020","DF","UDP","138","138"
"Sep 24 04:55:25","Server","138091.383632","138091.383632","","docker0","172.17.42.1","172.17.255.255","235","0x00","0x00","64","10021","DF","UDP","138","138"
"Sep 24 05:03:17","Server","138562.819507","138562.819507","","eth0","192.168.1.28","192.168.1.68","68","0x00","0x00","64","15275","DF","UDP","5061","53"
"Sep 24 05:03:17","Server","138562.819552","138562.819552","","eth0","192.168.1.28","192.168.1.68","68","0x00","0x00","64","15276","DF","UDP","35649","53"
"Sep 24 05:03:17","Server","138562.819923","138562.819923","","eth0","192.168.1.28","192.168.1.68","64","0x00","0x00","64","15277","DF","UDP","52616","53"
"Sep 24 05:03:17","Server","138562.819986","138562.819986","","eth0","192.168.1.28","192.168.1.68","64","0x00","0x00","64","15278","DF","UDP","50549","53"
"Sep 24 05:03:17","Server","138562.820407","138562.820407","","eth0","192.168.1.28","192.168.1.68","65","0x00","0x00","64","15279","DF","UDP","36356","53"
"Sep 24 05:03:17","Server","138562.820443","138562.820443","","eth0","192.168.1.28","192.168.1.68","65","0x00","0x00","64","15280","DF","UDP","63800","53"
"Sep 24 05:03:17","Server","138562.820556","138562.820556","","eth0","192.168.1.28","192.168.1.68","60","0x00","0x00","64","15281","DF","UDP","10216","53"
"Sep 24 05:03:17","Server","138562.820587","138562.820587","","eth0","192.168.1.28","192.168.1.68","60","0x00","0x00","64","15282","DF","UDP","62475","53"
"Sep 24 05:03:17","Server","138562.820918","138562.820918","","eth0","192.168.1.28","192.168.1.68","65","0x00","0x00","64","15283","DF","UDP","38742","53"
"Sep 24 05:03:17","Server","138562.820952","138562.820952","","eth0","192.168.1.28","192.168.1.68","65","0x00","0x00","64","15284","DF","UDP","56279","53"
"Sep 24 05:03:17","Server","138562.821816","138562.821816","","eth0","192.168.1.28","192.168.1.68","63","0x00","0x00","64","15285","DF","UDP","40903","53"
"Sep 24 05:03:17","Server","138562.821846","138562.821846","","eth0","192.168.1.28","192.168.1.68","63","0x00","0x00","64","15286","DF","UDP","35864","53"
"Sep 24 05:07:27","Server","138813.369237","138813.369237","","eth0","192.168.1.28","192.168.1.255","258","0x00","0x00","64","56223","DF","UDP","138","138"
"Sep 24 05:07:27","Server","138813.369373","138813.369373","","eth0","192.168.1.28","192.168.1.255","235","0x00","0x00","64","56224","DF","UDP","138","138"
"Sep 24 05:07:27","Server","138813.369510","138813.369510","","docker0","172.17.42.1","172.17.255.255","258","0x00","0x00","64","53552","DF","UDP","138","138"
"Sep 24 05:07:27","Server","138813.369566","138813.369566","","docker0","172.17.42.1","172.17.255.255","235","0x00","0x00","64","53553","DF","UDP","138","138"
"Sep 24 05:19:30","Server","139535.291649","139535.291649","","eth0","192.168.1.28","192.168.1.255","258","0x00","0x00","64","46470","DF","UDP","138","138"
"Sep 24 05:19:30","Server","139535.291733","139535.291733","","eth0","192.168.1.28","192.168.1.255","235","0x00","0x00","64","46471","DF","UDP","138","138"
"Sep 24 05:19:30","Server","139535.291873","139535.291873","","docker0","172.17.42.1","172.17.255.255","258","0x00","0x00","64","8979","DF","UDP","138","138"
"Sep 24 05:19:30","Server","139535.291955","139535.291955","","docker0","172.17.42.1","172.17.255.255","235","0x00","0x00","64","8980","DF","UDP","138","138"
"Sep 24 05:31:32","Server","140257.310285","140257.310285","","eth0","192.168.1.28","192.168.1.255","258","0x00","0x00","64","16174","DF","UDP","138","138"
"Sep 24 05:31:32","Server","140257.310390","140257.310390","","eth0","192.168.1.28","192.168.1.255","235","0x00","0x00","64","16175","DF","UDP","138","138"
"Sep 24 05:31:32","Server","140257.310514","140257.310514","","docker0","172.17.42.1","172.17.255.255","258","0x00","0x00","64","57293","DF","UDP","138","138"
"Sep 24 05:31:32","Server","140257.310563","140257.310563","","docker0","172.17.42.1","172.17.255.255","235","0x00","0x00","64","57294","DF","UDP","138","138"
"Sep 24 05:33:17","Server","140361.855836","140361.855836","","eth0","192.168.1.28","192.168.1.68","68","0x00","0x00","64","53979","DF","UDP","32411","53"
"Sep 24 05:33:17","Server","140361.855892","140361.855892","","eth0","192.168.1.28","192.168.1.68","68","0x00","0x00","64","53980","DF","UDP","53361","53"
"Sep 24 05:33:17","Server","140361.856175","140361.856175","","eth0","192.168.1.28","192.168.1.68","65","0x00","0x00","64","53981","DF","UDP","54695","53"
"Sep 24 05:33:17","Server","140361.856206","140361.856206","","eth0","192.168.1.28","192.168.1.68","65","0x00","0x00","64","53982","DF","UDP","9560","53"
"Sep 24 05:33:17","Server","140361.856961","140361.856961","","eth0","192.168.1.28","192.168.1.68","60","0x00","0x00","64","53983","DF","UDP","54958","53"
"Sep 24 05:33:17","Server","140361.856987","140361.856987","","eth0","192.168.1.28","192.168.1.68","60","0x00","0x00","64","53984","DF","UDP","55890","53"
"Sep 24 05:33:17","Server","140361.857178","140361.857178","","eth0","192.168.1.28","192.168.1.68","64","0x00","0x00","64","53985","DF","UDP","1856","53"
"Sep 24 05:33:17","Server","140361.857205","140361.857205","","eth0","192.168.1.28","192.168.1.68","64","0x00","0x00","64","53986","DF","UDP","16519","53"
"Sep 24 05:33:17","Server","140361.858358","140361.858358","","eth0","192.168.1.28","192.168.1.68","65","0x00","0x00","64","53987","DF","UDP","38174","53"
"Sep 24 05:33:17","Server","140361.858384","140361.858384","","eth0","192.168.1.28","192.168.1.68","65","0x00","0x00","64","53988","DF","UDP","24581","53"
"Sep 24 05:33:17","Server","140361.858401","140361.858401","","eth0","192.168.1.28","192.168.1.68","63","0x00","0x00","64","53989","DF","UDP","52322","53"
"Sep 24 05:33:17","Server","140361.858417","140361.858417","","eth0","192.168.1.28","192.168.1.68","63","0x00","0x00","64","53990","DF","UDP","17094","53"
"Sep 24 05:41:32","Server","140856.382244","140856.382244","","docker0","172.17.42.1","224.0.0.251","73","0x00","0x00","255","20871","DF","UDP","5353","5353"
"Sep 24 05:41:32","Server","140856.382620","140856.382620","","eth0","192.168.1.28","224.0.0.251","73","0x00","0x00","255","47772","DF","UDP","5353","5353"
"Sep 24 05:43:37","Server","140981.194561","140981.194561","","eth0","192.168.1.28","192.168.1.255","258","0x00","0x00","64","49475","DF","UDP","138","138"
"Sep 24 05:43:37","Server","140981.194708","140981.194708","","eth0","192.168.1.28","192.168.1.255","235","0x00","0x00","64","49476","DF","UDP","138","138"
"Sep 24 05:43:37","Server","140981.194846","140981.194846","","docker0","172.17.42.1","172.17.255.255","258","0x00","0x00","64","23333","DF","UDP","138","138"
"Sep 24 05:43:37","Server","140981.194897","140981.194897","","docker0","172.17.42.1","172.17.255.255","235","0x00","0x00","64","23334","DF","UDP","138","138"
"Sep 24 05:55:45","Server","141709.453751","141709.453751","","eth0","192.168.1.28","192.168.1.255","258","0x00","0x00","64","59549","DF","UDP","138","138"
"Sep 24 05:55:45","Server","141709.453942","141709.453942","","eth0","192.168.1.28","192.168.1.255","235","0x00","0x00","64","59550","DF","UDP","138","138"
"Sep 24 05:55:45","Server","141709.454221","141709.454221","","docker0","172.17.42.1","172.17.255.255","258","0x00","0x00","64","19436","DF","UDP","138","138"
"Sep 24 05:55:45","Server","141709.454313","141709.454313","","docker0","172.17.42.1","172.17.255.255","235","0x00","0x00","64","19437","DF","UDP","138","138"
"Sep 24 06:03:17","Server","142160.967571","142160.967571","","eth0","192.168.1.28","192.168.1.68","68","0x00","0x00","64","7136","DF","UDP","2608","53"
"Sep 24 06:03:17","Server","142160.967602","142160.967602","","eth0","192.168.1.28","192.168.1.68","68","0x00","0x00","64","7137","DF","UDP","31993","53"
"Sep 24 06:03:17","Server","142160.967848","142160.967848","","eth0","192.168.1.28","192.168.1.68","65","0x00","0x00","64","7138","DF","UDP","11774","53"
"Sep 24 06:03:17","Server","142160.967876","142160.967876","","eth0","192.168.1.28","192.168.1.68","65","0x00","0x00","64","7139","DF","UDP","27905","53"
"Sep 24 06:03:17","Server","142160.968574","142160.968574","","eth0","192.168.1.28","192.168.1.68","60","0x00","0x00","64","7140","DF","UDP","45240","53"
"Sep 24 06:03:17","Server","142160.968601","142160.968601","","eth0","192.168.1.28","192.168.1.68","60","0x00","0x00","64","7141","DF","UDP","30932","53"
"Sep 24 06:03:17","Server","142160.968868","142160.968868","","eth0","192.168.1.28","192.168.1.68","64","0x00","0x00","64","7142","DF","UDP","25396","53"
"Sep 24 06:03:17","Server","142160.968893","142160.968893","","eth0","192.168.1.28","192.168.1.68","64","0x00","0x00","64","7143","DF","UDP","48692","53"
"Sep 24 06:03:17","Server","142160.970053","142160.970053","","eth0","192.168.1.28","192.168.1.68","65","0x00","0x00","64","7144","DF","UDP","24480","53"
"Sep 24 06:03:17","Server","142160.970080","142160.970080","","eth0","192.168.1.28","192.168.1.68","63","0x00","0x00","64","7145","DF","UDP","31110","53"
"Sep 24 06:03:17","Server","142160.970099","142160.970099","","eth0","192.168.1.28","192.168.1.68","63","0x00","0x00","64","7146","DF","UDP","20707","53"
"Sep 24 06:03:17","Server","142160.970117","142160.970117","","eth0","192.168.1.28","192.168.1.68","65","0x00","0x00","64","7147","DF","UDP","46851","53"
"Sep 24 06:03:22","Server","142165.968684","142165.968684","","eth0","192.168.1.28","192.168.1.68","68","0x00","0x00","64","7291","DF","UDP","2608","53"
"Sep 24 06:03:22","Server","142165.968750","142165.968750","","eth0","192.168.1.28","192.168.1.68","68","0x00","0x00","64","7292","DF","UDP","31993","53"
"Sep 24 06:03:22","Server","142165.968790","142165.968790","","eth0","192.168.1.28","192.168.1.68","65","0x00","0x00","64","7293","DF","UDP","11774","53"
"Sep 24 06:03:22","Server","142165.968827","142165.968827","","eth0","192.168.1.28","192.168.1.68","65","0x00","0x00","64","7294","DF","UDP","27905","53"
"Sep 24 06:03:22","Server","142165.972487","142165.972487","","eth0","192.168.1.28","192.168.1.68","63","0x00","0x00","64","7295","DF","UDP","31110","53"
"Sep 24 06:03:22","Server","142165.981597","142165.981597","","eth0","192.168.1.28","192.168.1.68","63","0x00","0x00","64","7297","DF","UDP","38675","53"
"Sep 24 06:07:51","Server","142434.594203","142434.594203","","eth0","192.168.1.28","192.168.1.255","258","0x00","0x00","64","337","DF","UDP","138","138"
"Sep 24 06:07:51","Server","142434.594313","142434.594313","","eth0","192.168.1.28","192.168.1.255","235","0x00","0x00","64","338","DF","UDP","138","138"
"Sep 24 06:07:51","Server","142434.594432","142434.594432","","docker0","172.17.42.1","172.17.255.255","258","0x00","0x00","64","38268","DF","UDP","138","138"
"Sep 24 06:07:51","Server","142434.594480","142434.594480","","docker0","172.17.42.1","172.17.255.255","235","0x00","0x00","64","38269","DF","UDP","138","138"
"Sep 24 06:19:53","Server","143156.581538","143156.581538","","eth0","192.168.1.28","192.168.1.255","258","0x00","0x00","64","54543","DF","UDP","138","138"
"Sep 24 06:19:53","Server","143156.581640","143156.581640","","eth0","192.168.1.28","192.168.1.255","235","0x00","0x00","64","54544","DF","UDP","138","138"
